Entry	Entry name	Gene names  (primary )
P13856	RSR1_YEAST	RSR1
P40537	ULP2_YEAST	ULP2
P0C5Q4	YM141_YEAST	
Q03823	YM35_YEAST	
Q6B0X1	YM135_YEAST	
Q04215	YM13A_YEAST	TY1A-MR1
Q03703	YMD7_YEAST	
P0CF18	YM085_YEAST	
Q04838	YM88_YEAST	
P32843	YME2_YEAST	YME2
Q12391	YN11A_YEAST	TY1A-NL1
P53980	YNB1_YEAST	
Q3E767	YN67B_YEAST	
P38806	YNG2_YEAST	YNG2
P53864	YNW6_YEAST	
P53926	YNL4_YEAST	
Q12169	YO015_YEAST	
Q8TGJ1	YO16A_YEAST	
P0C5R4	YO83A_YEAST	
P0CL40	YOR96_YEAST	
O13587	YP096_YEAST	
Q12414	YP11B_YEAST	TY1B-PL
Q08990	YP278_YEAST	
P26786	RS7A_YEAST	RPS7A
P38838	WSS1_YEAST	WSS1
